"","rater_id","rated_ID","Group","presItem","prestigeRatings","id"
"364.R2rev",121,122,25,"R2rev",6,364
"365.R2rev",121,123,25,"R2rev",5,365
"366.R2rev",121,124,25,"R2rev",6,366
"367.R2rev",121,125,25,"R2rev",7,367
"364.R4",121,122,25,"R4",6,364
"365.R4",121,123,25,"R4",5,365
"366.R4",121,124,25,"R4",6,366
"367.R4",121,125,25,"R4",6,367
"364.R6rev",121,122,25,"R6rev",6,364
"365.R6rev",121,123,25,"R6rev",6,365
"366.R6rev",121,124,25,"R6rev",6,366
"367.R6rev",121,125,25,"R6rev",6,367
"364.R8",121,122,25,"R8",5,364
"365.R8",121,123,25,"R8",5,365
"366.R8",121,124,25,"R8",6,366
"367.R8",121,125,25,"R8",6,367
"364.R13",121,122,25,"R13",7,364
"365.R13",121,123,25,"R13",5,365
"366.R13",121,124,25,"R13",6,366
"367.R13",121,125,25,"R13",7,367
"364.R14",121,122,25,"R14",7,364
"365.R14",121,123,25,"R14",4,365
"366.R14",121,124,25,"R14",6,366
"367.R14",121,125,25,"R14",5,367
"364.R15",121,122,25,"R15",6,364
"365.R15",121,123,25,"R15",4,365
"366.R15",121,124,25,"R15",6,366
"367.R15",121,125,25,"R15",5,367
"364.R17rev",121,122,25,"R17rev",7,364
"365.R17rev",121,123,25,"R17rev",7,365
"366.R17rev",121,124,25,"R17rev",7,366
"367.R17rev",121,125,25,"R17rev",7,367
"368.R1",122,121,25,"R1",6,368
"369.R1",122,123,25,"R1",5,369
"370.R1",122,124,25,"R1",6,370
"371.R1",122,125,25,"R1",6,371
"368.R2rev",122,121,25,"R2rev",6,368
"369.R2rev",122,123,25,"R2rev",3,369
"370.R2rev",122,124,25,"R2rev",4,370
"371.R2rev",122,125,25,"R2rev",6,371
"368.R4",122,121,25,"R4",5,368
"369.R4",122,123,25,"R4",4,369
"370.R4",122,124,25,"R4",6,370
"371.R4",122,125,25,"R4",5,371
"368.R6rev",122,121,25,"R6rev",7,368
"369.R6rev",122,123,25,"R6rev",6,369
"370.R6rev",122,124,25,"R6rev",7,370
"371.R6rev",122,125,25,"R6rev",7,371
"368.R8",122,121,25,"R8",6,368
"369.R8",122,123,25,"R8",4,369
"370.R8",122,124,25,"R8",5,370
"371.R8",122,125,25,"R8",6,371
"368.R13",122,121,25,"R13",7,368
"369.R13",122,123,25,"R13",6,369
"370.R13",122,124,25,"R13",6,370
"371.R13",122,125,25,"R13",6,371
"368.R14",122,121,25,"R14",7,368
"369.R14",122,123,25,"R14",7,369
"370.R14",122,124,25,"R14",7,370
"371.R14",122,125,25,"R14",7,371
"368.R15",122,121,25,"R15",6,368
"369.R15",122,123,25,"R15",5,369
"370.R15",122,124,25,"R15",5,370
"371.R15",122,125,25,"R15",6,371
"368.R17rev",122,121,25,"R17rev",7,368
"369.R17rev",122,123,25,"R17rev",6,369
"370.R17rev",122,124,25,"R17rev",5,370
"371.R17rev",122,125,25,"R17rev",6,371
"372.R1",123,121,25,"R1",5,372
"373.R1",123,122,25,"R1",5,373
"374.R1",123,124,25,"R1",5,374
"375.R1",123,125,25,"R1",5,375
"372.R2rev",123,121,25,"R2rev",6,372
"373.R2rev",123,122,25,"R2rev",6,373
"374.R2rev",123,124,25,"R2rev",6,374
"375.R2rev",123,125,25,"R2rev",6,375
"372.R4",123,121,25,"R4",4,372
"373.R4",123,122,25,"R4",4,373
"374.R4",123,124,25,"R4",6,374
"375.R4",123,125,25,"R4",5,375
"372.R6rev",123,121,25,"R6rev",7,372
"373.R6rev",123,122,25,"R6rev",7,373
"374.R6rev",123,124,25,"R6rev",7,374
"375.R6rev",123,125,25,"R6rev",6,375
"372.R8",123,121,25,"R8",5,372
"373.R8",123,122,25,"R8",5,373
"374.R8",123,124,25,"R8",5,374
"375.R8",123,125,25,"R8",5,375
"372.R13",123,121,25,"R13",6,372
"373.R13",123,122,25,"R13",6,373
"374.R13",123,124,25,"R13",5,374
"375.R13",123,125,25,"R13",5,375
"372.R14",123,121,25,"R14",6,372
"373.R14",123,122,25,"R14",6,373
"374.R14",123,124,25,"R14",5,374
"375.R14",123,125,25,"R14",5,375
"372.R15",123,121,25,"R15",6,372
"373.R15",123,122,25,"R15",6,373
"374.R15",123,124,25,"R15",6,374
"375.R15",123,125,25,"R15",6,375
"372.R17rev",123,121,25,"R17rev",7,372
"373.R17rev",123,122,25,"R17rev",7,373
"374.R17rev",123,124,25,"R17rev",7,374
"375.R17rev",123,125,25,"R17rev",7,375
"376.R1",124,121,25,"R1",6,376
"377.R1",124,122,25,"R1",5,377
"378.R1",124,123,25,"R1",6,378
"379.R1",124,125,25,"R1",6,379
"376.R2rev",124,121,25,"R2rev",7,376
"377.R2rev",124,122,25,"R2rev",7,377
"378.R2rev",124,123,25,"R2rev",7,378
"379.R2rev",124,125,25,"R2rev",7,379
"376.R4",124,121,25,"R4",6,376
"377.R4",124,122,25,"R4",6,377
"378.R4",124,123,25,"R4",5,378
"379.R4",124,125,25,"R4",6,379
"376.R6rev",124,121,25,"R6rev",7,376
"377.R6rev",124,122,25,"R6rev",7,377
"378.R6rev",124,123,25,"R6rev",6,378
"379.R6rev",124,125,25,"R6rev",7,379
"376.R8",124,121,25,"R8",6,376
"377.R8",124,122,25,"R8",5,377
"378.R8",124,123,25,"R8",5,378
"379.R8",124,125,25,"R8",6,379
"376.R13",124,121,25,"R13",6,376
"377.R13",124,122,25,"R13",6,377
"378.R13",124,123,25,"R13",6,378
"379.R13",124,125,25,"R13",6,379
"376.R14",124,121,25,"R14",6,376
"377.R14",124,122,25,"R14",5,377
"378.R14",124,123,25,"R14",5,378
"379.R14",124,125,25,"R14",6,379
"376.R15",124,121,25,"R15",6,376
"377.R15",124,122,25,"R15",5,377
"378.R15",124,123,25,"R15",5,378
"379.R15",124,125,25,"R15",6,379
"376.R17rev",124,121,25,"R17rev",7,376
"377.R17rev",124,122,25,"R17rev",7,377
"378.R17rev",124,123,25,"R17rev",7,378
"379.R17rev",124,125,25,"R17rev",7,379
"380.R1",125,121,25,"R1",7,380
"381.R1",125,122,25,"R1",5,381
"382.R1",125,123,25,"R1",4,382
"383.R1",125,124,25,"R1",5,383
"380.R2rev",125,121,25,"R2rev",5,380
"381.R2rev",125,122,25,"R2rev",4,381
"382.R2rev",125,123,25,"R2rev",4,382
"383.R2rev",125,124,25,"R2rev",2,383
"380.R4",125,121,25,"R4",5,380
"381.R4",125,122,25,"R4",6,381
"382.R4",125,123,25,"R4",4,382
"383.R4",125,124,25,"R4",7,383
"380.R6rev",125,121,25,"R6rev",6,380
"381.R6rev",125,122,25,"R6rev",6,381
"382.R6rev",125,123,25,"R6rev",7,382
"383.R6rev",125,124,25,"R6rev",7,383
"380.R8",125,121,25,"R8",7,380
"381.R8",125,122,25,"R8",4,381
"382.R8",125,123,25,"R8",5,382
"383.R8",125,124,25,"R8",7,383
"380.R13",125,121,25,"R13",7,380
"381.R13",125,122,25,"R13",5,381
"382.R13",125,123,25,"R13",4,382
"383.R13",125,124,25,"R13",5,383
"380.R14",125,121,25,"R14",7,380
"381.R14",125,122,25,"R14",5,381
"382.R14",125,123,25,"R14",4,382
"383.R14",125,124,25,"R14",5,383
"380.R15",125,121,25,"R15",6,380
"381.R15",125,122,25,"R15",6,381
"382.R15",125,123,25,"R15",4,382
"383.R15",125,124,25,"R15",6,383
"380.R17rev",125,121,25,"R17rev",7,380
"381.R17rev",125,122,25,"R17rev",7,381
"382.R17rev",125,123,25,"R17rev",7,382
"383.R17rev",125,124,25,"R17rev",7,383
"384.R1",126,127,26,"R1",7,384
"385.R1",126,128,26,"R1",5,385
"386.R1",126,129,26,"R1",6,386
"387.R1",126,130,26,"R1",5,387
"384.R2rev",126,127,26,"R2rev",7,384
"385.R2rev",126,128,26,"R2rev",7,385
"386.R2rev",126,129,26,"R2rev",7,386
"387.R2rev",126,130,26,"R2rev",6,387
"384.R4",126,127,26,"R4",5,384
"385.R4",126,128,26,"R4",4,385
"386.R4",126,129,26,"R4",4,386
"387.R4",126,130,26,"R4",5,387
"384.R6rev",126,127,26,"R6rev",7,384
"385.R6rev",126,128,26,"R6rev",7,385
"386.R6rev",126,129,26,"R6rev",7,386
"387.R6rev",126,130,26,"R6rev",6,387
"384.R8",126,127,26,"R8",6,384
"385.R8",126,128,26,"R8",6,385
"386.R8",126,129,26,"R8",3,386
"387.R8",126,130,26,"R8",6,387
"384.R13",126,127,26,"R13",7,384
"385.R13",126,128,26,"R13",6,385
"386.R13",126,129,26,"R13",4,386
"387.R13",126,130,26,"R13",6,387
"384.R14",126,127,26,"R14",6,384
"385.R14",126,128,26,"R14",5,385
"386.R14",126,129,26,"R14",4,386
"387.R14",126,130,26,"R14",5,387
"384.R15",126,127,26,"R15",6,384
"385.R15",126,128,26,"R15",4,385
"386.R15",126,129,26,"R15",5,386
"387.R15",126,130,26,"R15",6,387
"384.R17rev",126,127,26,"R17rev",7,384
"385.R17rev",126,128,26,"R17rev",7,385
"386.R17rev",126,129,26,"R17rev",7,386
"387.R17rev",126,130,26,"R17rev",7,387
"388.R1",127,126,26,"R1",7,388
"389.R1",127,128,26,"R1",7,389
"390.R1",127,129,26,"R1",7,390
"391.R1",127,130,26,"R1",7,391
"388.R2rev",127,126,26,"R2rev",7,388
"389.R2rev",127,128,26,"R2rev",7,389
"390.R2rev",127,129,26,"R2rev",7,390
"391.R2rev",127,130,26,"R2rev",7,391
"388.R4",127,126,26,"R4",7,388
"389.R4",127,128,26,"R4",4,389
"390.R4",127,129,26,"R4",4,390
"391.R4",127,130,26,"R4",5,391
"388.R6rev",127,126,26,"R6rev",7,388
"389.R6rev",127,128,26,"R6rev",7,389
"390.R6rev",127,129,26,"R6rev",7,390
"391.R6rev",127,130,26,"R6rev",7,391
"388.R8",127,126,26,"R8",7,388
"389.R8",127,128,26,"R8",7,389
"390.R8",127,129,26,"R8",7,390
"391.R8",127,130,26,"R8",7,391
"388.R13",127,126,26,"R13",7,388
"389.R13",127,128,26,"R13",1,389
"390.R13",127,129,26,"R13",7,390
"391.R13",127,130,26,"R13",7,391
"388.R14",127,126,26,"R14",7,388
"389.R14",127,128,26,"R14",1,389
"390.R14",127,129,26,"R14",4,390
"391.R14",127,130,26,"R14",4,391
"388.R15",127,126,26,"R15",6,388
"389.R15",127,128,26,"R15",1,389
"390.R15",127,129,26,"R15",4,390
"391.R15",127,130,26,"R15",4,391
"388.R17rev",127,126,26,"R17rev",7,388
"389.R17rev",127,128,26,"R17rev",7,389
"390.R17rev",127,129,26,"R17rev",7,390
"391.R17rev",127,130,26,"R17rev",7,391
"392.R1",128,126,26,"R1",7,392
"393.R1",128,127,26,"R1",7,393
"394.R1",128,129,26,"R1",7,394
"395.R1",128,130,26,"R1",5,395
"392.R2rev",128,126,26,"R2rev",7,392
"393.R2rev",128,127,26,"R2rev",7,393
"394.R2rev",128,129,26,"R2rev",7,394
"395.R2rev",128,130,26,"R2rev",7,395
"392.R4",128,126,26,"R4",3,392
"393.R4",128,127,26,"R4",6,393
"394.R4",128,129,26,"R4",4,394
"395.R4",128,130,26,"R4",3,395
"392.R6rev",128,126,26,"R6rev",7,392
"393.R6rev",128,127,26,"R6rev",7,393
"394.R6rev",128,129,26,"R6rev",7,394
"395.R6rev",128,130,26,"R6rev",7,395
"392.R8",128,126,26,"R8",7,392
"393.R8",128,127,26,"R8",7,393
"394.R8",128,129,26,"R8",7,394
"395.R8",128,130,26,"R8",5,395
"392.R13",128,126,26,"R13",7,392
"393.R13",128,127,26,"R13",7,393
"394.R13",128,129,26,"R13",7,394
"395.R13",128,130,26,"R13",4,395
"392.R14",128,126,26,"R14",7,392
"393.R14",128,127,26,"R14",4,393
"394.R14",128,129,26,"R14",7,394
"395.R14",128,130,26,"R14",4,395
"392.R15",128,126,26,"R15",7,392
"393.R15",128,127,26,"R15",4,393
"394.R15",128,129,26,"R15",6,394
"395.R15",128,130,26,"R15",2,395
"392.R17rev",128,126,26,"R17rev",7,392
"393.R17rev",128,127,26,"R17rev",7,393
"394.R17rev",128,129,26,"R17rev",7,394
"395.R17rev",128,130,26,"R17rev",7,395
"396.R1",129,126,26,"R1",6,396
"397.R1",129,127,26,"R1",7,397
"398.R1",129,128,26,"R1",6,398
"399.R1",129,130,26,"R1",6,399
"396.R2rev",129,126,26,"R2rev",6,396
"397.R2rev",129,127,26,"R2rev",7,397
"398.R2rev",129,128,26,"R2rev",7,398
"399.R2rev",129,130,26,"R2rev",7,399
"396.R4",129,126,26,"R4",4,396
"397.R4",129,127,26,"R4",5,397
"398.R4",129,128,26,"R4",4,398
"399.R4",129,130,26,"R4",6,399
"396.R6rev",129,126,26,"R6rev",6,396
"397.R6rev",129,127,26,"R6rev",7,397
"398.R6rev",129,128,26,"R6rev",7,398
"399.R6rev",129,130,26,"R6rev",7,399
"396.R8",129,126,26,"R8",6,396
"397.R8",129,127,26,"R8",7,397
"398.R8",129,128,26,"R8",6,398
"399.R8",129,130,26,"R8",6,399
"396.R13",129,126,26,"R13",7,396
"397.R13",129,127,26,"R13",6,397
"398.R13",129,128,26,"R13",7,398
"399.R13",129,130,26,"R13",6,399
"396.R14",129,126,26,"R14",7,396
"397.R14",129,127,26,"R14",6,397
"398.R14",129,128,26,"R14",5,398
"399.R14",129,130,26,"R14",6,399
"396.R15",129,126,26,"R15",7,396
"397.R15",129,127,26,"R15",6,397
"398.R15",129,128,26,"R15",5,398
"399.R15",129,130,26,"R15",6,399
"396.R17rev",129,126,26,"R17rev",6,396
"397.R17rev",129,127,26,"R17rev",7,397
"398.R17rev",129,128,26,"R17rev",7,398
"399.R17rev",129,130,26,"R17rev",7,399
"400.R1",130,126,26,"R1",6,400
"401.R1",130,127,26,"R1",6,401
"402.R1",130,128,26,"R1",6,402
"403.R1",130,129,26,"R1",7,403
"400.R2rev",130,126,26,"R2rev",6,400
"401.R2rev",130,127,26,"R2rev",7,401
"402.R2rev",130,128,26,"R2rev",7,402
"403.R2rev",130,129,26,"R2rev",7,403
"400.R4",130,126,26,"R4",5,400
"401.R4",130,127,26,"R4",4,401
"402.R4",130,128,26,"R4",4,402
"403.R4",130,129,26,"R4",6,403
"400.R6rev",130,126,26,"R6rev",7,400
"401.R6rev",130,127,26,"R6rev",7,401
"402.R6rev",130,128,26,"R6rev",6,402
"403.R6rev",130,129,26,"R6rev",7,403
"400.R8",130,126,26,"R8",7,400
"401.R8",130,127,26,"R8",7,401
"402.R8",130,128,26,"R8",6,402
"403.R8",130,129,26,"R8",7,403
"400.R13",130,126,26,"R13",7,400
"401.R13",130,127,26,"R13",6,401
"402.R13",130,128,26,"R13",5,402
"403.R13",130,129,26,"R13",7,403
"400.R14",130,126,26,"R14",7,400
"401.R14",130,127,26,"R14",5,401
"402.R14",130,128,26,"R14",4,402
"403.R14",130,129,26,"R14",7,403
"400.R15",130,126,26,"R15",6,400
"401.R15",130,127,26,"R15",4,401
"402.R15",130,128,26,"R15",5,402
"403.R15",130,129,26,"R15",6,403
"400.R17rev",130,126,26,"R17rev",7,400
"401.R17rev",130,127,26,"R17rev",7,401
"402.R17rev",130,128,26,"R17rev",7,402
"403.R17rev",130,129,26,"R17rev",7,403
"404.R1",131,132,27,"R1",5,404
"405.R1",131,133,27,"R1",6,405
"406.R1",131,134,27,"R1",5,406
"407.R1",131,135,27,"R1",5,407
"404.R2rev",131,132,27,"R2rev",6,404
"405.R2rev",131,133,27,"R2rev",5,405
"406.R2rev",131,134,27,"R2rev",6,406
"407.R2rev",131,135,27,"R2rev",5,407
"404.R4",131,132,27,"R4",5,404
"405.R4",131,133,27,"R4",4,405
"406.R4",131,134,27,"R4",5,406
"407.R4",131,135,27,"R4",5,407
"404.R6rev",131,132,27,"R6rev",6,404
"405.R6rev",131,133,27,"R6rev",6,405
"406.R6rev",131,134,27,"R6rev",7,406
"407.R6rev",131,135,27,"R6rev",5,407
"404.R8",131,132,27,"R8",4,404
"405.R8",131,133,27,"R8",5,405
"406.R8",131,134,27,"R8",6,406
"407.R8",131,135,27,"R8",5,407
"404.R13",131,132,27,"R13",2,404
"405.R13",131,133,27,"R13",6,405
"406.R13",131,134,27,"R13",5,406
"407.R13",131,135,27,"R13",6,407
"404.R14",131,132,27,"R14",3,404
"405.R14",131,133,27,"R14",6,405
"406.R14",131,134,27,"R14",6,406
"407.R14",131,135,27,"R14",5,407
"404.R15",131,132,27,"R15",4,404
"405.R15",131,133,27,"R15",6,405
"406.R15",131,134,27,"R15",4,406
"407.R15",131,135,27,"R15",4,407
"404.R17rev",131,132,27,"R17rev",6,404
"405.R17rev",131,133,27,"R17rev",3,405
"406.R17rev",131,134,27,"R17rev",4,406
"407.R17rev",131,135,27,"R17rev",7,407
"408.R1",132,131,27,"R1",5,408
"409.R1",132,133,27,"R1",4,409
"410.R1",132,134,27,"R1",4,410
"411.R1",132,135,27,"R1",4,411
"408.R2rev",132,131,27,"R2rev",7,408
"409.R2rev",132,133,27,"R2rev",5,409
"410.R2rev",132,134,27,"R2rev",6,410
"411.R2rev",132,135,27,"R2rev",7,411
"408.R4",132,131,27,"R4",3,408
"409.R4",132,133,27,"R4",5,409
"410.R4",132,134,27,"R4",4,410
"411.R4",132,135,27,"R4",4,411
"408.R6rev",132,131,27,"R6rev",7,408
"409.R6rev",132,133,27,"R6rev",6,409
"410.R6rev",132,134,27,"R6rev",7,410
"411.R6rev",132,135,27,"R6rev",4,411
"408.R8",132,131,27,"R8",6,408
"409.R8",132,133,27,"R8",4,409
"410.R8",132,134,27,"R8",4,410
"411.R8",132,135,27,"R8",4,411
"408.R13",132,131,27,"R13",2,408
"409.R13",132,133,27,"R13",3,409
"410.R13",132,134,27,"R13",4,410
"411.R13",132,135,27,"R13",4,411
"408.R14",132,131,27,"R14",3,408
"409.R14",132,133,27,"R14",5,409
"410.R14",132,134,27,"R14",4,410
"411.R14",132,135,27,"R14",4,411
"408.R15",132,131,27,"R15",4,408
"409.R15",132,133,27,"R15",5,409
"410.R15",132,134,27,"R15",4,410
"411.R15",132,135,27,"R15",5,411
"408.R17rev",132,131,27,"R17rev",7,408
"409.R17rev",132,133,27,"R17rev",5,409
"410.R17rev",132,134,27,"R17rev",6,410
"411.R17rev",132,135,27,"R17rev",7,411
"412.R1",133,131,27,"R1",4,412
"413.R1",133,132,27,"R1",4,413
"414.R1",133,134,27,"R1",6,414
"415.R1",133,135,27,"R1",3,415
"412.R2rev",133,131,27,"R2rev",7,412
"413.R2rev",133,132,27,"R2rev",7,413
"414.R2rev",133,134,27,"R2rev",7,414
"415.R2rev",133,135,27,"R2rev",6,415
"412.R4",133,131,27,"R4",5,412
"413.R4",133,132,27,"R4",3,413
"414.R4",133,134,27,"R4",3,414
"415.R4",133,135,27,"R4",3,415
"412.R6rev",133,131,27,"R6rev",6,412
"413.R6rev",133,132,27,"R6rev",7,413
"414.R6rev",133,134,27,"R6rev",7,414
"415.R6rev",133,135,27,"R6rev",7,415
"412.R8",133,131,27,"R8",4,412
"413.R8",133,132,27,"R8",2,413
"414.R8",133,134,27,"R8",5,414
"415.R8",133,135,27,"R8",3,415
"412.R13",133,131,27,"R13",3,412
"413.R13",133,132,27,"R13",2,413
"414.R13",133,134,27,"R13",5,414
"415.R13",133,135,27,"R13",2,415
"412.R14",133,131,27,"R14",6,412
"413.R14",133,132,27,"R14",6,413
"414.R14",133,134,27,"R14",5,414
"415.R14",133,135,27,"R14",3,415
"412.R15",133,131,27,"R15",4,412
"413.R15",133,132,27,"R15",3,413
"414.R15",133,134,27,"R15",5,414
"415.R15",133,135,27,"R15",3,415
"412.R17rev",133,131,27,"R17rev",6,412
"413.R17rev",133,132,27,"R17rev",6,413
"414.R17rev",133,134,27,"R17rev",6,414
"415.R17rev",133,135,27,"R17rev",7,415
"416.R1",134,131,27,"R1",5,416
"417.R1",134,132,27,"R1",5,417
"418.R1",134,133,27,"R1",6,418
"419.R1",134,135,27,"R1",2,419
"416.R2rev",134,131,27,"R2rev",6,416
"417.R2rev",134,132,27,"R2rev",4,417
"418.R2rev",134,133,27,"R2rev",5,418
"419.R2rev",134,135,27,"R2rev",2,419
"416.R4",134,131,27,"R4",5,416
"417.R4",134,132,27,"R4",5,417
"418.R4",134,133,27,"R4",5,418
"419.R4",134,135,27,"R4",3,419
"416.R6rev",134,131,27,"R6rev",5,416
"417.R6rev",134,132,27,"R6rev",6,417
"418.R6rev",134,133,27,"R6rev",6,418
"419.R6rev",134,135,27,"R6rev",3,419
"416.R8",134,131,27,"R8",5,416
"417.R8",134,132,27,"R8",5,417
"418.R8",134,133,27,"R8",5,418
"419.R8",134,135,27,"R8",2,419
"416.R13",134,131,27,"R13",6,416
"417.R13",134,132,27,"R13",4,417
"418.R13",134,133,27,"R13",5,418
"419.R13",134,135,27,"R13",5,419
"416.R14",134,131,27,"R14",6,416
"417.R14",134,132,27,"R14",5,417
"418.R14",134,133,27,"R14",6,418
"419.R14",134,135,27,"R14",5,419
"416.R15",134,131,27,"R15",5,416
"417.R15",134,132,27,"R15",6,417
"418.R15",134,133,27,"R15",5,418
"419.R15",134,135,27,"R15",4,419
"416.R17rev",134,131,27,"R17rev",6,416
"417.R17rev",134,132,27,"R17rev",4,417
"418.R17rev",134,133,27,"R17rev",6,418
"419.R17rev",134,135,27,"R17rev",4,419
"420.R1",135,131,27,"R1",6,420
"421.R1",135,132,27,"R1",5,421
"422.R1",135,133,27,"R1",6,422
"423.R1",135,134,27,"R1",6,423
"420.R2rev",135,131,27,"R2rev",6,420
"421.R2rev",135,132,27,"R2rev",6,421
"422.R2rev",135,133,27,"R2rev",6,422
"423.R2rev",135,134,27,"R2rev",6,423
"420.R4",135,131,27,"R4",4,420
"421.R4",135,132,27,"R4",4,421
"422.R4",135,133,27,"R4",5,422
"423.R4",135,134,27,"R4",5,423
"420.R6rev",135,131,27,"R6rev",7,420
"421.R6rev",135,132,27,"R6rev",7,421
"422.R6rev",135,133,27,"R6rev",6,422
"423.R6rev",135,134,27,"R6rev",6,423
"420.R8",135,131,27,"R8",6,420
"421.R8",135,132,27,"R8",6,421
"422.R8",135,133,27,"R8",7,422
"423.R8",135,134,27,"R8",5,423
"420.R13",135,131,27,"R13",4,420
"421.R13",135,132,27,"R13",4,421
"422.R13",135,133,27,"R13",5,422
"423.R13",135,134,27,"R13",5,423
"420.R14",135,131,27,"R14",3,420
"421.R14",135,132,27,"R14",4,421
"422.R14",135,133,27,"R14",6,422
"423.R14",135,134,27,"R14",5,423
"420.R15",135,131,27,"R15",3,420
"421.R15",135,132,27,"R15",4,421
"422.R15",135,133,27,"R15",5,422
"423.R15",135,134,27,"R15",4,423
"420.R17rev",135,131,27,"R17rev",7,420
"421.R17rev",135,132,27,"R17rev",7,421
"422.R17rev",135,133,27,"R17rev",7,422
"423.R17rev",135,134,27,"R17rev",7,423
"424.R1",136,138,28,"R1",5,424
"425.R1",136,139,28,"R1",5,425
"426.R1",136,140,28,"R1",5,426
"424.R2rev",136,138,28,"R2rev",6,424
"425.R2rev",136,139,28,"R2rev",6,425
"426.R2rev",136,140,28,"R2rev",7,426
"424.R4",136,138,28,"R4",5,424
"425.R4",136,139,28,"R4",4,425
"426.R4",136,140,28,"R4",5,426
"424.R6rev",136,138,28,"R6rev",7,424
"425.R6rev",136,139,28,"R6rev",6,425
"426.R6rev",136,140,28,"R6rev",6,426
"424.R8",136,138,28,"R8",6,424
"425.R8",136,139,28,"R8",5,425
"426.R8",136,140,28,"R8",5,426
"424.R13",136,138,28,"R13",7,424
"425.R13",136,139,28,"R13",6,425
"426.R13",136,140,28,"R13",6,426
"424.R14",136,138,28,"R14",6,424
"425.R14",136,139,28,"R14",6,425
"426.R14",136,140,28,"R14",6,426
"424.R15",136,138,28,"R15",6,424
"425.R15",136,139,28,"R15",6,425
"426.R15",136,140,28,"R15",6,426
"424.R17rev",136,138,28,"R17rev",7,424
"425.R17rev",136,139,28,"R17rev",7,425
"426.R17rev",136,140,28,"R17rev",7,426
"427.R1",137,136,28,"R1",6,427
"428.R1",137,138,28,"R1",6,428
"427.R2rev",137,136,28,"R2rev",3,427
"428.R2rev",137,138,28,"R2rev",7,428
"427.R4",137,136,28,"R4",4,427
"428.R4",137,138,28,"R4",4,428
"427.R6rev",137,136,28,"R6rev",6,427
"428.R6rev",137,138,28,"R6rev",7,428
"427.R8",137,136,28,"R8",3,427
"428.R8",137,138,28,"R8",6,428
"427.R13",137,136,28,"R13",5,427
"428.R13",137,138,28,"R13",6,428
"427.R14",137,136,28,"R14",6,427
"428.R14",137,138,28,"R14",6,428
"427.R15",137,136,28,"R15",6,427
"428.R15",137,138,28,"R15",6,428
"427.R17rev",137,136,28,"R17rev",7,427
"428.R17rev",137,138,28,"R17rev",7,428
"429.R1",138,136,28,"R1",6,429
"430.R1",138,137,28,"R1",4,430
"431.R1",138,139,28,"R1",5,431
"432.R1",138,140,28,"R1",6,432
"429.R2rev",138,136,28,"R2rev",6,429
"430.R2rev",138,137,28,"R2rev",4,430
"431.R2rev",138,139,28,"R2rev",3,431
"432.R2rev",138,140,28,"R2rev",5,432
"429.R4",138,136,28,"R4",3,429
"430.R4",138,137,28,"R4",4,430
"431.R4",138,139,28,"R4",2,431
"432.R4",138,140,28,"R4",5,432
"429.R6rev",138,136,28,"R6rev",6,429
"430.R6rev",138,137,28,"R6rev",4,430
"431.R6rev",138,139,28,"R6rev",5,431
"432.R6rev",138,140,28,"R6rev",5,432
"429.R8",138,136,28,"R8",6,429
"430.R8",138,137,28,"R8",4,430
"431.R8",138,139,28,"R8",4,431
"432.R8",138,140,28,"R8",6,432
"429.R13",138,136,28,"R13",5,429
"430.R13",138,137,28,"R13",2,430
"431.R13",138,139,28,"R13",4,431
"432.R13",138,140,28,"R13",7,432
"429.R14",138,136,28,"R14",5,429
"430.R14",138,137,28,"R14",3,430
"431.R14",138,139,28,"R14",4,431
"432.R14",138,140,28,"R14",6,432
"429.R15",138,136,28,"R15",5,429
"430.R15",138,137,28,"R15",1,430
"431.R15",138,139,28,"R15",3,431
"432.R15",138,140,28,"R15",6,432
"429.R17rev",138,136,28,"R17rev",6,429
"430.R17rev",138,137,28,"R17rev",6,430
"431.R17rev",138,139,28,"R17rev",6,431
"432.R17rev",138,140,28,"R17rev",5,432
"433.R1",139,136,28,"R1",7,433
"434.R1",139,137,28,"R1",7,434
"435.R1",139,138,28,"R1",7,435
"436.R1",139,140,28,"R1",7,436
"433.R2rev",139,136,28,"R2rev",4,433
"434.R2rev",139,137,28,"R2rev",4,434
"435.R2rev",139,138,28,"R2rev",4,435
"436.R2rev",139,140,28,"R2rev",4,436
"433.R4",139,136,28,"R4",3,433
"434.R4",139,137,28,"R4",3,434
"435.R4",139,138,28,"R4",3,435
"436.R4",139,140,28,"R4",4,436
"433.R6rev",139,136,28,"R6rev",7,433
"434.R6rev",139,137,28,"R6rev",7,434
"435.R6rev",139,138,28,"R6rev",7,435
"436.R6rev",139,140,28,"R6rev",7,436
"433.R8",139,136,28,"R8",7,433
"434.R8",139,137,28,"R8",7,434
"435.R8",139,138,28,"R8",7,435
"436.R8",139,140,28,"R8",7,436
"433.R13",139,136,28,"R13",4,433
"434.R13",139,137,28,"R13",5,434
"435.R13",139,138,28,"R13",5,435
"436.R13",139,140,28,"R13",7,436
"433.R14",139,136,28,"R14",5,433
"434.R14",139,137,28,"R14",4,434
"435.R14",139,138,28,"R14",7,435
"436.R14",139,140,28,"R14",7,436
"433.R15",139,136,28,"R15",5,433
"434.R15",139,137,28,"R15",4,434
"435.R15",139,138,28,"R15",4,435
"436.R15",139,140,28,"R15",5,436
"433.R17rev",139,136,28,"R17rev",7,433
"434.R17rev",139,137,28,"R17rev",7,434
"435.R17rev",139,138,28,"R17rev",7,435
"436.R17rev",139,140,28,"R17rev",7,436
"437.R1",140,136,28,"R1",6,437
