"","rater_id","rated_ID","Group","presItem","prestigeRatings","id","Age","Sex","Score","OverConf","nominated","initInf","Liked","Inflntl","ScoreC","overconf","OverConfC","initLrn","raterId","ratedID","grpID","itemID"
"60.R1",21,25,5,"R1",5,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,1
"60.R2rev",21,25,5,"R2rev",4,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,6
"60.R4",21,25,5,"R4",6,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,7
"60.R6rev",21,25,5,"R6rev",3,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,8
"60.R8",21,25,5,"R8",6,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,9
"60.R13",21,25,5,"R13",6,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,2
"60.R14",21,25,5,"R14",6,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,3
"60.R15",21,25,5,"R15",6,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,4
"60.R17rev",21,25,5,"R17rev",7,60,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,71,75,26,5
"67.R1",23,25,5,"R1",4,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,1
"67.R2rev",23,25,5,"R2rev",5,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,6
"67.R4",23,25,5,"R4",4,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,7
"67.R6rev",23,25,5,"R6rev",5,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,8
"67.R8",23,25,5,"R8",4,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,9
"67.R13",23,25,5,"R13",4,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,2
"67.R14",23,25,5,"R14",5,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,3
"67.R15",23,25,5,"R15",4,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,4
"67.R17rev",23,25,5,"R17rev",4,67,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,73,75,26,5
"70.R1",24,25,5,"R1",4,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,1
"70.R2rev",24,25,5,"R2rev",7,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,6
"70.R4",24,25,5,"R4",5,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,7
"70.R6rev",24,25,5,"R6rev",7,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,8
"70.R8",24,25,5,"R8",6,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,9
"70.R13",24,25,5,"R13",4,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,2
"70.R14",24,25,5,"R14",5,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,3
"70.R15",24,25,5,"R15",6,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,4
"70.R17rev",24,25,5,"R17rev",7,70,68,0,33,32,0,0,0.861111111111111,0.537037037037037,4.16108786610879,72,-3.44979079497908,0,74,75,26,5
"78.R1",28,26,6,"R1",5,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,1
"78.R2rev",28,26,6,"R2rev",5,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,6
"78.R4",28,26,6,"R4",5,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,7
"78.R6rev",28,26,6,"R6rev",5,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,8
"78.R8",28,26,6,"R8",6,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,9
"78.R13",28,26,6,"R13",6,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,2
"78.R14",28,26,6,"R14",6,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,3
"78.R15",28,26,6,"R15",6,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,4
"78.R17rev",28,26,6,"R17rev",6,78,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,76,76,27,5
"82.R1",29,26,6,"R1",4,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,1
"82.R2rev",29,26,6,"R2rev",3,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,6
"82.R4",29,26,6,"R4",1,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,7
"82.R6rev",29,26,6,"R6rev",7,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,8
"82.R8",29,26,6,"R8",5,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,9
"82.R13",29,26,6,"R13",4,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,2
"82.R14",29,26,6,"R14",6,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,3
"82.R15",29,26,6,"R15",4,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,4
"82.R17rev",29,26,6,"R17rev",7,82,58,0,32,33,1,0,0.791666666666667,0.722222222222222,3.16108786610879,73,-2.44979079497908,0,77,76,27,5
"87.R1",32,33,7,"R1",5,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,1
"87.R2rev",32,33,7,"R2rev",6,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,6
"87.R4",32,33,7,"R4",4,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,7
"87.R6rev",32,33,7,"R6rev",5,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,8
"87.R8",32,33,7,"R8",3,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,9
"87.R13",32,33,7,"R13",3,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,2
"87.R14",32,33,7,"R14",3,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,3
"87.R15",32,33,7,"R15",1,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,4
"87.R17rev",32,33,7,"R17rev",2,87,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,78,77,28,5
"95.R1",34,33,7,"R1",7,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,1
"95.R2rev",34,33,7,"R2rev",7,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,6
"95.R4",34,33,7,"R4",4,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,7
"95.R6rev",34,33,7,"R6rev",7,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,8
"95.R8",34,33,7,"R8",5,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,9
"95.R13",34,33,7,"R13",7,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,2
"95.R14",34,33,7,"R14",7,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,3
"95.R15",34,33,7,"R15",5,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,4
"95.R17rev",34,33,7,"R17rev",7,95,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,79,77,28,5
"99.R1",35,33,7,"R1",4,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,1
"99.R2rev",35,33,7,"R2rev",6,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,6
"99.R4",35,33,7,"R4",3,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,7
"99.R6rev",35,33,7,"R6rev",4,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,8
"99.R8",35,33,7,"R8",4,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,9
"99.R13",35,33,7,"R13",5,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,2
"99.R14",35,33,7,"R14",4,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,3
"99.R15",35,33,7,"R15",4,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,4
"99.R17rev",35,33,7,"R17rev",7,99,30,1,26,54,0,0,0.888888888888889,0.388888888888889,-2.83891213389121,94,18.5502092050209,0,80,77,28,5
"105.R1",37,36,8,"R1",5,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,1
"105.R2rev",37,36,8,"R2rev",7,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,6
"105.R4",37,36,8,"R4",2,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,7
"105.R6rev",37,36,8,"R6rev",6,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,8
"105.R8",37,36,8,"R8",4,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,9
"105.R13",37,36,8,"R13",4,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,2
"105.R14",37,36,8,"R14",4,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,3
"105.R15",37,36,8,"R15",3,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,4
"105.R17rev",37,36,8,"R17rev",7,105,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,82,78,29,5
"109.R1",38,36,8,"R1",6,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,1
"109.R2rev",38,36,8,"R2rev",6,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,6
"109.R4",38,36,8,"R4",4,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,7
"109.R6rev",38,36,8,"R6rev",6,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,8
"109.R8",38,36,8,"R8",6,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,9
"109.R13",38,36,8,"R13",6,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,2
"109.R14",38,36,8,"R14",6,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,3
"109.R15",38,36,8,"R15",4,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,4
"109.R17rev",38,36,8,"R17rev",7,109,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,83,78,29,5
"113.R1",39,36,8,"R1",5,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,1
"113.R2rev",39,36,8,"R2rev",6,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,6
"113.R4",39,36,8,"R4",4,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,7
"113.R6rev",39,36,8,"R6rev",7,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,8
"113.R8",39,36,8,"R8",7,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,9
"113.R13",39,36,8,"R13",5,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,2
"113.R14",39,36,8,"R14",6,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,3
"113.R15",39,36,8,"R15",4,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,4
"113.R17rev",39,36,8,"R17rev",7,113,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,84,78,29,5
"117.R1",40,36,8,"R1",6,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,1
"117.R2rev",40,36,8,"R2rev",7,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,6
"117.R4",40,36,8,"R4",4,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,7
"117.R6rev",40,36,8,"R6rev",7,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,8
"117.R8",40,36,8,"R8",5,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,9
"117.R13",40,36,8,"R13",6,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,2
"117.R14",40,36,8,"R14",6,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,3
"117.R15",40,36,8,"R15",4,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,4
"117.R17rev",40,36,8,"R17rev",7,117,50,0,30,45,1,0,0.75,0.666666666666667,1.16108786610879,85,9.55020920502092,0,85,78,29,5
"101.R1",36,37,8,"R1",5,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,1
"101.R2rev",36,37,8,"R2rev",5,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,6
"101.R4",36,37,8,"R4",5,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,7
"101.R6rev",36,37,8,"R6rev",5,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,8
"101.R8",36,37,8,"R8",4,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,9
"101.R13",36,37,8,"R13",5,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,2
"101.R14",36,37,8,"R14",4,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,3
"101.R15",36,37,8,"R15",4,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,4
"101.R17rev",36,37,8,"R17rev",5,101,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,81,79,29,5
"110.R1",38,37,8,"R1",6,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,1
"110.R2rev",38,37,8,"R2rev",6,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,6
"110.R4",38,37,8,"R4",4,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,7
"110.R6rev",38,37,8,"R6rev",7,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,8
"110.R8",38,37,8,"R8",6,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,9
"110.R13",38,37,8,"R13",6,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,2
"110.R14",38,37,8,"R14",6,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,3
"110.R15",38,37,8,"R15",4,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,4
"110.R17rev",38,37,8,"R17rev",7,110,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,83,79,29,5
"114.R1",39,37,8,"R1",7,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,1
"114.R2rev",39,37,8,"R2rev",7,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,6
"114.R4",39,37,8,"R4",5,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,7
"114.R6rev",39,37,8,"R6rev",7,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,8
"114.R8",39,37,8,"R8",7,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,9
"114.R13",39,37,8,"R13",6,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,2
"114.R14",39,37,8,"R14",6,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,3
"114.R15",39,37,8,"R15",5,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,4
"114.R17rev",39,37,8,"R17rev",7,114,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,84,79,29,5
"118.R1",40,37,8,"R1",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,1
"118.R2rev",40,37,8,"R2rev",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,6
"118.R4",40,37,8,"R4",4,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,7
"118.R6rev",40,37,8,"R6rev",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,8
"118.R8",40,37,8,"R8",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,9
"118.R13",40,37,8,"R13",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,2
"118.R14",40,37,8,"R14",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,3
"118.R15",40,37,8,"R15",6,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,4
"118.R17rev",40,37,8,"R17rev",7,118,54,0,28,46,0,0,0.895833333333333,0.638888888888889,-0.838912133891213,86,10.5502092050209,0,85,79,29,5
"102.R1",36,38,8,"R1",4,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,1
"102.R2rev",36,38,8,"R2rev",6,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,6
"102.R4",36,38,8,"R4",3,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,7
"102.R6rev",36,38,8,"R6rev",4,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,8
"102.R8",36,38,8,"R8",5,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,9
"102.R13",36,38,8,"R13",3,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,2
"102.R14",36,38,8,"R14",2,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,3
"102.R15",36,38,8,"R15",3,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,4
"102.R17rev",36,38,8,"R17rev",6,102,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,81,80,29,5
"106.R1",37,38,8,"R1",4,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,1
"106.R2rev",37,38,8,"R2rev",6,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,6
"106.R4",37,38,8,"R4",1,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,7
"106.R6rev",37,38,8,"R6rev",2,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,8
"106.R8",37,38,8,"R8",5,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,9
"106.R13",37,38,8,"R13",4,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,2
"106.R14",37,38,8,"R14",4,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,3
"106.R15",37,38,8,"R15",4,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,4
"106.R17rev",37,38,8,"R17rev",7,106,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,82,80,29,5
"115.R1",39,38,8,"R1",4,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,1
"115.R2rev",39,38,8,"R2rev",7,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,6
"115.R4",39,38,8,"R4",4,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,7
"115.R6rev",39,38,8,"R6rev",7,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,8
"115.R8",39,38,8,"R8",5,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,9
"115.R13",39,38,8,"R13",4,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,2
"115.R14",39,38,8,"R14",4,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,3
"115.R15",39,38,8,"R15",4,115,38,1,31,37,0,0,0.833333333333333,0.305555555555556,2.16108786610879,77,1.55020920502092,0,84,80,29,4
